Date,GLD_Adj_Close,GLD_Volume,SPY_Adj_Close,^VIX_Adj_Close,UUP_Adj_Close,USO_Adj_Close,TLT_Adj_Close,IEF_Adj_Close
2005-01-10,41.95000076293945,1025800.0,80.50425720214844,13.229999542236328,,,44.19264221191406,47.71072769165039
2005-01-11,42.209999084472656,1507300.0,79.94953155517578,13.1899995803833,,,44.45174789428711,47.80642318725586
2005-01-12,42.599998474121094,1738000.0,80.2134017944336,12.5600004196167,,,44.51154708862305,47.879676818847656
2005-01-13,42.599998474121094,718300.0,79.57068634033203,12.84000015258789,,,44.94013595581055,48.071102142333984
2005-01-14,42.31999969482422,1262300.0,79.99012756347656,12.430000305175781,,,44.93517303466797,48.04294204711914
2005-01-18,42.31999969482422,666800.0,80.82221221923828,12.470000267028809,,,45.084678649902344,48.02606964111328
2005-01-19,42.2599983215332,1578900.0,79.97660827636719,13.180000305175781,,,45.21422576904297,48.05418014526367
2005-01-20,42.25,1276200.0,79.48950958251953,13.829999923706055,,,45.3039436340332,48.138671875
2005-01-21,42.7400016784668,889800.0,79.00243377685547,14.359999656677246,,,45.35380554199219,48.23438262939453
2005-01-24,42.77000045776367,2294900.0,78.84680938720703,14.649999618530273,,,45.548179626464844,48.22876739501953
2005-01-25,42.2400016784668,1332500.0,79.07008361816406,14.0600004196167,,,45.11954879760742,48.04859161376953
2005-01-26,42.689998626708984,541800.0,79.30686950683594,13.4399995803833,,,45.20426940917969,48.059879302978516
2005-01-27,42.619998931884766,571200.0,79.44216918945312,13.239999771118164,,,45.11954879760742,47.98664855957031
2005-01-28,42.689998626708984,1149100.0,79.44216918945312,13.239999771118164,,,45.573036193847656,48.23438262939453
2005-01-31,42.220001220703125,1692400.0,79.93599700927734,12.819999694824219,,,45.70258712768555,48.251304626464844
2005-02-01,42.099998474121094,1088900.0,80.4433822631836,12.029999732971191,,,45.63007354736328,48.21797561645508
2005-02-02,42.15999984741211,956500.0,80.68690490722656,11.65999984741211,,,45.73514175415039,48.22364807128906
2005-02-03,41.68000030517578,2446400.0,80.4771957397461,11.789999961853027,,,45.71012496948242,48.14456558227539
2005-02-04,41.470001220703125,1819400.0,81.3364028930664,11.210000038146973,,,46.34540557861328,48.39303970336914
2005-02-07,41.27000045776367,1754000.0,81.22810363769531,11.729999542236328,,,46.690547943115234,48.48912811279297
2005-02-08,41.2599983215332,1296800.0,81.32283020019531,11.600000381469727,,,46.95565414428711,48.53428268432617
2005-02-09,41.310001373291016,3477900.0,80.71400451660156,12.0,,,47.0806999206543,48.77152633666992
2005-02-10,41.75,7774500.0,81.00489044189453,11.510000228881836,,,46.44540023803711,48.46651840209961
2005-02-11,42.08000183105469,1896500.0,81.70172119140625,11.430000305175781,,,46.415428161621094,48.40437316894531
2005-02-14,42.54999923706055,2351800.0,81.64082336425781,11.520000457763672,,,46.56052017211914,48.46651840209961
2005-02-15,42.58000183105469,1559900.0,81.94522857666016,11.270000457763672,,,46.325401306152344,48.39303970336914
2005-02-16,42.52000045776367,1820400.0,81.9993667602539,11.100000381469727,,,46.15031051635742,48.21797561645508
2005-02-17,42.72999954223633,3054200.0,81.3364028930664,11.770000457763672,,,45.86016845703125,48.11065673828125
2005-02-18,42.75,863200.0,81.44461059570312,11.180000305175781,,,45.44995880126953,47.8677864074707
2005-02-22,43.56999969482422,3378400.0,80.23370361328125,13.140000343322754,,,45.249881744384766,47.87343978881836
2005-02-23,43.41999816894531,1534900.0,80.8087158203125,12.390000343322754,,,45.39999771118164,47.91299819946289
2005-02-24,43.33000183105469,1219300.0,81.3431396484375,11.569999694824219,,,45.29990768432617,47.83391189575195
2005-02-25,43.5,1100100.0,82.14818572998047,11.489999771118164,,,45.520042419433594,47.901695251464844
2005-02-28,43.529998779296875,755300.0,81.60699462890625,12.079999923706055,,,45.02982711791992,47.59104537963867
2005-03-01,43.220001220703125,3245600.0,82.01289367675781,12.039999961853027,,,45.01573181152344,47.591590881347656
2005-03-02,43.25,1188000.0,81.97229766845703,12.5,,,44.95553970336914,47.585960388183594
2005-03-03,42.970001220703125,1924600.0,82.00611114501953,12.930000305175781,,,44.93049621582031,47.55762481689453
2005-03-04,43.380001068115234,915000.0,83.02764129638672,11.9399995803833,,,45.417198181152344,47.772857666015625
2005-03-07,43.470001220703125,1290100.0,83.06824493408203,12.260000228881836,,,45.59785079956055,47.78415298461914
2005-03-08,44.029998779296875,2674900.0,82.75703430175781,12.399999618530273,,,45.16627502441406,47.55762481689453
2005-03-09,44.02000045776367,3025000.0,81.8370132446289,12.699999809265137,,,44.42866897583008,47.19517135620117
2005-03-10,44.20000076293945,2065000.0,82.0196304321289,12.489999771118164,,,44.69963455200195,47.28010559082031
2005-03-11,44.43000030517578,2659600.0,81.44461059570312,12.800000190734863,,,44.37346649169922,47.081844329833984
2005-03-14,44.029998779296875,866600.0,81.95198822021484,12.390000343322754,,,44.63943862915039,47.19517135620117
2005-03-15,44.060001373291016,1254900.0,81.27547454833984,13.149999618530273,,,44.358394622802734,47.10448455810547
2005-03-16,44.310001373291016,2223300.0,80.58543395996094,13.489999771118164,,,44.62942123413086,47.212154388427734
2005-03-17,43.81999969482422,1525200.0,80.74778747558594,13.289999961853027,,,44.774898529052734,47.39335250854492
2005-03-18,43.88999938964844,1207500.0,80.50807189941406,13.140000343322754,,,44.493919372558594,47.27443313598633
2005-03-21,43.09000015258789,3814400.0,80.20922088623047,13.609999656677246,,,44.368465423583984,47.21782684326172
2005-03-22,42.650001525878906,2609400.0,79.39427185058594,14.270000457763672,,,43.99211883544922,46.872318267822266
2005-03-23,42.41999816894531,2618600.0,79.46215057373047,14.0600004196167,,,44.20285415649414,46.97990798950195
2005-03-24,42.38999938964844,1466300.0,79.55723571777344,13.420000076293945,,,44.293182373046875,47.01959228515625
2005-03-28,42.540000915527344,581100.0,79.67271423339844,13.75,,,44.0222053527832,46.866641998291016
2005-03-29,42.560001373291016,1197800.0,79.14293670654297,14.489999771118164,,,44.28316116333008,47.05924987792969
2005-03-30,42.61000061035156,1324300.0,80.26356506347656,13.640000343322754,,,44.503971099853516,47.16681671142578
2005-03-31,42.81999969482422,1363200.0,80.1141357421875,14.020000457763672,,,44.82506561279297,47.3990364074707
2005-04-01,42.619998931884766,2448500.0,79.75419616699219,14.09000015258789,,,44.9761848449707,47.49507522583008
2005-04-04,42.400001525878906,1893100.0,79.89000701904297,14.109999656677246,,,44.966102600097656,47.472347259521484
2005-04-05,42.45000076293945,888000.0,80.27037811279297,13.680000305175781,,,44.85029602050781,47.47804641723633
2005-04-06,42.630001068115234,1637500.0,80.5488510131836,13.149999618530273,,,45.00640106201172,47.62006759643555
2005-04-07,42.56999969482422,2853000.0,80.98347473144531,12.329999923706055,,,44.64378356933594,47.43824768066406
2005-04-08,42.689998626708984,1002100.0,80.14131927490234,12.619999885559082,,,44.799869537353516,47.489410400390625
2005-04-11,42.779998779296875,514100.0,80.20242309570312,11.979999542236328,,,45.04167556762695,47.63145446777344
2005-04-12,42.84000015258789,2098700.0,80.61675262451172,11.300000190734863,,,45.45967483520508,47.881534576416016
2005-04-13,42.900001525878906,384000.0,79.66592407226562,13.3100004196167,,,45.34893035888672,47.904197692871094
2005-04-14,42.310001373291016,3679800.0,78.62677764892578,14.529999732971191,,,45.278377532958984,48.02925109863281
2005-04-15,42.400001525878906,1811100.0,77.52654266357422,17.739999771118164,,,45.877708435058594,48.3417854309082
2005-04-18,42.689998626708984,909800.0,77.76425170898438,16.559999465942383,,,45.842437744140625,48.23948287963867
2005-04-19,43.279998779296875,3145400.0,78.38227081298828,14.960000038146973,,,46.28567886352539,48.5179443359375
2005-04-20,43.400001525878906,1248100.0,77.28884887695312,16.920000076293945,,,46.169822692871094,48.489505767822266
2005-04-21,43.189998626708984,1550600.0,78.78977966308594,14.40999984741211,,,45.68632125854492,48.14288330078125
2005-04-22,43.38999938964844,1169000.0,78.49092864990234,15.380000114440918,,,46.069122314453125,48.34746170043945
2005-04-25,43.439998626708984,906300.0,79.00711822509766,14.619999885559082,,,46.2050666809082,48.34746170043945
2005-04-26,43.63999938964844,1531400.0,78.23963165283203,14.90999984741211,,,46.134559631347656,48.32475662231445
2005-04-27,43.20000076293945,2762500.0,78.5453109741211,14.869999885559082,,,46.2957763671875,48.47248840332031
2005-04-28,43.0,2260300.0,77.56047058105469,16.860000610351562,,,46.638248443603516,48.76797103881836
2005-04-29,43.349998474121094,3736700.0,78.61318969726562,15.3100004196167,,,46.55767059326172,48.5918083190918
2005-05-02,42.880001068115234,1707400.0,79.05469512939453,15.119999885559082,,,46.54752731323242,48.641380310058594
2005-05-03,42.7599983215332,1268700.0,79.19049835205078,14.529999732971191,,,46.67391586303711,48.704097747802734
2005-05-04,42.900001525878906,607600.0,79.80174255371094,13.850000381469727,,,46.26448440551758,48.69270706176758
2005-05-05,42.90999984741211,319300.0,79.77457427978516,13.979999542236328,,,46.37063217163086,48.846595764160156
2005-05-06,42.52000045776367,3722700.0,79.52326965332031,14.050000190734863,,,46.02692413330078,48.4989013671875
2005-05-09,42.54999923706055,600000.0,80.01908874511719,13.75,,,46.07239532470703,48.49321365356445
2005-05-10,42.63999938964844,461000.0,79.19049835205078,14.90999984741211,,,46.40093994140625,48.66421890258789
2005-05-11,42.689998626708984,764600.0,79.62513732910156,14.449999809265137,,,46.5424919128418,48.726898193359375
2005-05-12,42.15999984741211,1878700.0,78.74900817871094,16.1200008392334,,,46.72442626953125,48.772544860839844
2005-05-13,41.95000076293945,802600.0,78.59281921386719,16.31999969482422,,,46.90644454956055,48.89789581298828
2005-05-16,41.880001068115234,874500.0,79.3263168334961,15.680000305175781,,,46.85083770751953,48.90359878540039
2005-05-17,41.86000061035156,880800.0,79.85606384277344,14.569999694824219,,,46.982242584228516,48.96633529663086
2005-05-18,42.04999923706055,2207100.0,80.67786407470703,13.630000114440918,,,47.295589447021484,49.12593078613281
2005-05-19,41.97999954223633,610200.0,81.01744079589844,13.319999694824219,,,47.17428207397461,48.97771072387695
2005-05-20,41.650001525878906,932800.0,80.90196228027344,13.140000343322754,,,47.229896545410156,48.972042083740234
2005-05-23,41.619998931884766,5001900.0,81.35022735595703,12.949999809265137,,,47.59889221191406,49.1943359375
2005-05-24,41.72999954223633,1684600.0,81.16007232666016,12.6899995803833,,,47.730316162109375,49.325443267822266
2005-05-25,41.869998931884766,1535100.0,81.09891510009766,12.579999923706055,,,47.396732330322266,49.14872741699219
2005-05-26,41.689998626708984,341500.0,81.53360748291016,12.239999771118164,,,47.381561279296875,49.17720031738281
2005-05-27,41.880001068115234,2453600.0,81.66942596435547,12.149999618530273,,,47.43210983276367,49.22855758666992
2005-05-31,41.650001525878906,3198900.0,81.14646911621094,13.289999961853027,,,48.01844024658203,49.48506546020508
2005-06-01,41.529998779296875,1787900.0,81.83918762207031,12.359999656677246,,,48.60640335083008,49.790382385253906
2005-06-02,42.099998474121094,5752600.0,82.01580047607422,11.84000015258789,,,48.72304916381836,49.773223876953125
2005-06-03,42.16999816894531,3350700.0,81.60148620605469,12.149999618530273,,,48.322303771972656,49.48731231689453
2005-06-06,42.47999954223633,2470800.0,81.52681732177734,12.279999732971191,,,48.575984954833984,49.61888885498047
2005-06-07,42.380001068115234,611000.0,81.58792877197266,12.390000343322754,,,48.96156692504883,49.76182174682617
2005-06-08,42.34000015258789,691500.0,81.43852996826172,12.699999809265137,,,48.72816467285156,49.6702880859375
2005-06-09,42.27000045776367,694700.0,81.82563781738281,12.079999923706055,,,48.68757629394531,49.6417350769043
2005-06-10,42.619998931884766,1678000.0,81.63545227050781,11.960000038146973,,,48.13966369628906,49.327247619628906
2005-06-13,42.779998779296875,2331600.0,81.89356994628906,11.649999618530273,,,47.85048294067383,49.19572067260742
2005-06-14,42.599998474121094,825500.0,82.08370971679688,11.789999961853027,,,47.53593444824219,49.13856887817383
2005-06-15,42.7400016784668,2311400.0,82.23993682861328,11.460000038146973,,,47.62217712402344,49.12139129638672
2005-06-16,43.459999084472656,1809200.0,82.450439453125,11.149999618530273,,,47.860618591308594,49.275779724121094
2005-06-17,43.630001068115234,1816500.0,82.75596618652344,11.479999542236328,,,47.855560302734375,49.21864700317383
2005-06-20,43.65999984741211,1433700.0,82.78324127197266,11.470000267028809,,,47.77438735961914,49.14426040649414
2005-06-21,43.810001373291016,672600.0,82.83101654052734,11.079999923706055,,,48.124454498291016,49.29868698120117
2005-06-22,43.720001220703125,1258500.0,82.89915466308594,11.050000190734863,,,48.70790481567383,49.6702880859375
2005-06-23,44.02000045776367,1576600.0,81.73310852050781,12.130000114440918,,,48.657135009765625,49.61888885498047
2005-06-24,43.900001525878906,473500.0,81.13301849365234,12.180000305175781,,,48.90060806274414,49.738956451416016
2005-06-27,43.90999984741211,1016600.0,81.24896240234375,12.520000457763672,,,49.032554626464844,49.778968811035156
2005-06-28,43.45000076293945,1295600.0,81.93085479736328,11.579999923706055,,,48.69770050048828,49.56742477416992
2005-06-29,43.630001068115234,1199800.0,81.712646484375,11.770000457763672,,,48.621620178222656,49.550235748291016
2005-06-30,43.439998626708984,1087500.0,81.26943969726562,12.039999961853027,,,49.05790328979492,49.7217903137207
2005-07-01,42.70000076293945,1755100.0,81.50807189941406,11.399999618530273,,,48.463314056396484,49.29390335083008
2005-07-05,42.279998779296875,2582700.0,82.16270446777344,11.680000305175781,,,48.00517654418945,49.093196868896484
2005-07-06,42.25,1254600.0,81.47398376464844,12.270000457763672,,,48.2699089050293,49.196414947509766
2005-07-07,42.36000061035156,4345200.0,81.79447174072266,12.489999771118164,,,48.3716926574707,49.31113052368164
2005-07-08,42.2599983215332,824200.0,82.72869873046875,11.449999809265137,,,48.17318344116211,49.13334274291992
2005-07-11,42.540000915527344,2252900.0,83.15148162841797,11.279999732971191,,,48.17318344116211,49.11036682128906
2005-07-12,42.63999938964844,1274200.0,83.36969757080078,10.949999809265137,,,47.903385162353516,48.984256744384766
2005-07-13,42.349998474121094,981300.0,83.48561096191406,10.84000015258789,,,47.83206558227539,48.938358306884766
2005-07-14,41.900001525878906,1642600.0,83.81292724609375,10.8100004196167,,,47.70991897583008,48.87525177001953
2005-07-15,42.04999923706055,1104800.0,83.7651596069336,10.329999923706055,,,47.837154388427734,48.88669967651367
2005-07-18,42.0099983215332,956400.0,83.43104553222656,10.770000457763672,,,47.480831146240234,48.8064079284668
2005-07-19,41.88999938964844,1132600.0,83.88792419433594,10.449999809265137,,,47.648834228515625,48.87525177001953
2005-07-20,42.20000076293945,2266800.0,84.17430877685547,10.229999542236328,,,47.908416748046875,48.967037200927734
2005-07-21,42.459999084472656,1777300.0,83.68336486816406,10.970000267028809,,,47.256797790527344,48.60573959350586
2005-07-22,42.45000076293945,633300.0,84.2425308227539,10.520000457763672,,,47.623348236083984,48.83513641357422
2005-07-25,42.5099983215332,2122100.0,84.00386047363281,11.100000381469727,,,47.450294494628906,48.74909973144531
2005-07-26,42.25,637000.0,84.10610961914062,10.989999771118164,,,47.5266227722168,48.78351593017578
2005-07-27,42.439998626708984,1560600.0,84.41300201416016,10.359999656677246,,,47.450294494628906,48.71469497680664
2005-07-28,42.75,3673300.0,84.94488525390625,10.520000457763672,,,47.87285614013672,48.92687225341797
2005-07-29,42.81999969482422,1185100.0,84.37889099121094,11.569999694824219,,,47.39937973022461,48.634437561035156
2005-08-01,43.130001068115234,1493900.0,84.31752014160156,12.079999923706055,,,47.22311782836914,48.537139892578125
2005-08-02,43.13999938964844,699600.0,84.82215118408203,11.75,,,47.069801330566406,48.491146087646484
2005-08-03,43.529998779296875,1545900.0,85.04718780517578,11.829999923706055,,,47.29972457885742,48.61197280883789
2005-08-04,43.68000030517578,867600.0,84.36524200439453,12.520000457763672,,,47.20267105102539,48.577449798583984
2005-08-05,43.599998474121094,1100600.0,83.79247283935547,12.479999542236328,,,46.83478546142578,48.318519592285156
2005-08-08,43.349998474121094,1108500.0,83.63563537597656,13.210000038146973,,,46.74787139892578,48.19192886352539
2005-08-09,43.34000015258789,1305800.0,84.14025115966797,12.399999618530273,,,46.92161178588867,48.33001708984375
2005-08-10,43.650001525878906,695500.0,84.09930419921875,12.380000114440918,,,46.87055587768555,48.3070182800293
2005-08-11,44.45000076293945,2186100.0,84.43344116210938,12.420000076293945,,,47.19756317138672,48.514122009277344
2005-08-12,44.4900016784668,2428500.0,83.91519927978516,12.739999771118164,,,47.67784118652344,48.709774017333984
2005-08-15,44.130001068115234,1524500.0,84.43344116210938,12.260000228881836,,,47.55519485473633,48.64646911621094
2005-08-16,44.54999923706055,1882600.0,83.3355941772461,13.520000457763672,,,47.8873405456543,48.876609802246094
2005-08-17,43.90999984741211,1990300.0,83.3287582397461,13.300000190734863,,,47.57054901123047,48.686763763427734
2005-08-18,43.83000183105469,1093500.0,83.32193756103516,13.420000076293945,,,47.9231071472168,48.945682525634766
2005-08-19,43.599998474121094,811800.0,83.51287078857422,13.420000076293945,,,47.917991638183594,48.916908264160156
2005-08-22,43.70000076293945,877200.0,83.51287078857422,13.420000076293945,,,47.86689376831055,48.957176208496094
2005-08-23,43.7599983215332,607700.0,83.35604095458984,13.34000015258789,,,48.08660888671875,49.04922866821289
2005-08-24,43.59000015258789,894300.0,82.61279296875,14.170000076293945,,,48.1325798034668,49.07221603393555
2005-08-25,43.72999954223633,1652600.0,82.91280364990234,13.729999542236328,,,48.285911560058594,49.100975036621094
2005-08-26,43.61000061035156,1301700.0,82.34678649902344,13.720000267028809,,,48.27062225341797,49.020450592041016
2005-08-29,43.56999969482422,1585500.0,82.98096466064453,13.520000457763672,,,48.33191680908203,49.05497741699219
2005-08-30,43.0099983215332,2200400.0,82.5445556640625,13.649999618530273,,,48.638484954833984,49.285064697265625
2005-08-31,43.400001525878906,2416500.0,83.587890625,12.600000381469727,,,49.047218322753906,49.60731887817383
2005-09-01,44.220001220703125,2502900.0,83.52653503417969,13.149999618530273,,,48.751888275146484,49.65584182739258
2005-09-02,44.25,1414900.0,83.37651062011719,13.569999694824219,,,48.79290771484375,49.667327880859375
2005-09-06,44.27000045776367,819700.0,84.35162353515625,12.930000305175781,,,48.44931411743164,49.51150131225586
2005-09-07,44.33000183105469,1300700.0,84.49482727050781,12.520000457763672,,,47.99303436279297,49.34989929199219
2005-09-08,44.599998474121094,1061200.0,84.21524047851562,12.930000305175781,,,48.04428482055664,49.34989929199219
2005-09-09,44.84000015258789,1393900.0,84.96532440185547,11.979999542236328,,,48.198081970214844,49.39030456542969
2005-09-12,44.88999938964844,752500.0,84.79488372802734,11.649999618530273,,,47.864845275878906,49.234474182128906
2005-09-13,44.560001373291016,952700.0,84.32437133789062,12.390000343322754,,,48.11610412597656,49.384544372558594
2005-09-14,44.959999084472656,1733800.0,84.01749420166016,12.90999984741211,,,47.93149185180664,49.2806510925293
2005-09-15,45.41999816894531,2150300.0,83.97657775878906,12.489999771118164,,,47.536678314208984,49.13051223754883
2005-09-16,45.81999969482422,2878900.0,84.57371520996094,11.220000267028809,,,47.22391891479492,48.940086364746094
2005-09-19,46.25,6072100.0,84.2929458618164,12.140000343322754,,,47.32645034790039,49.038204193115234
2005-09-20,46.22999954223633,1898900.0,83.58075714111328,12.640000343322754,,,47.4494743347168,48.99777603149414
2005-09-21,47.060001373291016,3681900.0,82.80010986328125,13.789999961853027,,,47.89046096801758,49.22291946411133
2005-09-22,46.36000061035156,2347300.0,83.09454345703125,13.329999923706055,,,47.84431838989258,49.25751876831055
2005-09-23,46.279998779296875,2352800.0,83.16305541992188,12.960000038146973,,,47.48541259765625,48.986270904541016
2005-09-26,46.56999969482422,1361200.0,83.25889587402344,13.039999961853027,,,47.27002716064453,48.85926818847656
2005-09-27,46.25,2341300.0,83.23837280273438,12.760000228881836,,,47.33668518066406,48.88813400268555
2005-09-28,46.79999923706055,3448000.0,83.3205337524414,12.630000114440918,,,47.65461349487305,48.986270904541016
2005-09-29,47.099998474121094,2947200.0,83.9985122680664,12.239999771118164,,,47.43924331665039,48.87656021118164
2005-09-30,46.70000076293945,1194400.0,84.25870513916016,11.920000076293945,,,47.275146484375,48.73806381225586
2005-10-03,46.41999816894531,2194900.0,83.95741271972656,12.460000038146973,,,46.905616760253906,48.55104064941406
2005-10-04,46.45000076293945,1764500.0,83.0123519897461,13.199999809265137,,,47.06003952026367,48.57417678833008
2005-10-05,46.36000061035156,1692300.0,81.9235610961914,14.550000190734863,,,47.26591110229492,48.69001007080078
2005-10-06,47.209999084472656,2009500.0,81.6290512084961,14.960000038146973,,,47.08574676513672,48.62633514404297
2005-10-07,47.36000061035156,1820500.0,81.90982818603516,14.59000015258789,,,47.27618408203125,48.69001007080078
2005-10-10,47.369998931884766,1285500.0,81.21818542480469,15.550000190734863,,,47.24529266357422,48.70163345336914
2005-10-11,47.38999938964844,2826900.0,81.10177612304688,15.630000114440918,,,47.147499084472656,48.60890579223633
2005-10-12,46.849998474121094,3930500.0,80.46488189697266,16.219999313354492,,,46.68936538696289,48.423622131347656
2005-10-13,47.02000045776367,2632300.0,80.41693878173828,16.469999313354492,,,46.51948547363281,48.348331451416016
2005-10-14,46.79999923706055,2442300.0,81.2660903930664,14.869999885559082,,,46.44742202758789,48.348331451416016
2005-10-17,47.2599983215332,1784300.0,81.56746673583984,14.670000076293945,,,46.4371452331543,48.290443420410156
2005-10-18,47.0,1243200.0,80.68402099609375,15.329999923706055,,,46.48863220214844,48.359920501708984
2005-10-19,46.34000015258789,2958200.0,82.0262680053711,13.5,,,46.509193420410156,48.417850494384766
2005-10-20,45.97999954223633,1680300.0,80.581298828125,16.110000610351562,,,46.632728576660156,48.446773529052734
2005-10-21,46.52000045776367,1409400.0,80.89629364013672,16.1299991607666,,,47.06519317626953,48.661041259765625
2005-10-24,46.38999938964844,2051300.0,82.14949798583984,14.739999771118164,,,46.6996955871582,48.45258712768555
2005-10-25,47.060001373291016,3290500.0,81.98516082763672,14.529999732971191,,,46.29814529418945,48.226749420166016
2005-10-26,46.93000030517578,2248400.0,81.74547576904297,14.59000015258789,,,45.95840835571289,48.04145812988281
2005-10-27,47.18000030517578,2464500.0,80.87577056884766,16.020000457763672,,,46.12311935424805,48.15144348144531
2005-10-28,47.220001220703125,1435000.0,82.03994750976562,14.25,,,46.128292083740234,48.09935760498047
2005-10-31,46.400001525878906,2327500.0,82.26595306396484,15.319999694824219,,,46.21577453613281,48.13406753540039
2005-11-01,45.72999954223633,3483400.0,82.51243591308594,14.850000381469727,,,46.16255187988281,48.103843688964844
2005-11-02,46.130001068115234,1008600.0,83.37531280517578,13.479999542236328,,,45.945377349853516,48.005088806152344
2005-11-03,45.959999084472656,1703300.0,83.73143005371094,13.0,,,45.63514709472656,47.836551666259766
2005-11-04,45.5099983215332,1813200.0,83.62185668945312,13.170000076293945,,,45.562747955322266,47.813316345214844
2005-11-07,45.77000045776367,816600.0,83.70405578613281,13.100000381469727,,,45.71784210205078,47.90046310424805
2005-11-08,45.90999984741211,583600.0,83.70405578613281,13.079999923706055,,,46.16255187988281,48.13870620727539
2005-11-09,46.560001373291016,1382700.0,83.81358337402344,12.800000190734863,,,45.68684005737305,47.88306427001953
2005-11-10,46.47999954223633,810900.0,84.46414947509766,11.899999618530273,,,46.245296478271484,48.156185150146484
2005-11-11,46.79999923706055,1467300.0,84.7518081665039,11.630000114440918,,,46.2711067199707,48.21426773071289
2005-11-14,46.619998931884766,706500.0,84.703857421875,12.180000305175781,,,45.924659729003906,47.99925231933594
2005-11-15,46.65999984741211,1325400.0,84.39567565917969,12.229999542236328,,,46.22456359863281,48.16202163696289
2005-11-16,47.779998779296875,2355200.0,84.56686401367188,12.260000228881836,,,46.71058654785156,48.40605545043945
2005-11-17,48.47999954223633,4172400.0,85.3543930053711,11.25,,,46.82438659667969,48.49899673461914
2005-11-18,48.459999084472656,1453800.0,85.68998718261719,11.119999885559082,,,46.607234954833984,48.3828125
